| epoch   1 |    10/ 1389 batches | lr 0.00 | ms/batch 30.03 | loss 11.45 | ppl 93609.87
| epoch   9 |   230/ 1389 batches | lr 1.08 | ms/batch 20.27 | loss  4.43 | ppl    83.75
| epoch   9 |   240/ 1389 batches | lr 1.08 | ms/batch 20.64 | loss  4.42 | ppl    83.42
| epoch   9 |   250/ 1389 batches | lr 1.08 | ms/batch 19.82 | loss  4.26 | ppl    70.86
| epoch   9 |   260/ 1389 batches | lr 1.08 | ms/batch 20.20 | loss  4.36 | ppl    78.10
| epoch   9 |   270/ 1389 batches | lr 1.08 | ms/batch 20.39 | loss  4.36 | ppl    78.14
| epoch   9 |   280/ 1389 batches | lr 1.08 | ms/batch 20.32 | loss  4.30 | ppl    73.76
| epoch   9 |   290/ 1389 batches | lr 1.08 | ms/batch 20.27 | loss  4.37 | ppl    79.11
| epoch   9 |   300/ 1389 batches | lr 1.08 | ms/batch 20.17 | loss  4.46 | ppl    86.06
| epoch   9 |   310/ 1389 batches | lr 1.07 | ms/batch 20.17 | loss  4.32 | ppl    74.99
| epoch   9 |   320/ 1389 batches | lr 1.07 | ms/batch 20.26 | loss  4.38 | ppl    79.98
| epoch   9 |   330/ 1389 batches | lr 1.07 | ms/batch 20.33 | loss  4.40 | ppl    81.16
| epoch   9 |   340/ 1389 batches | lr 1.07 | ms/batch 20.14 | loss  4.40 | ppl    81.33
| epoch   9 |   350/ 1389 batches | lr 1.07 | ms/batch 20.29 | loss  4.36 | ppl    78.60
| epoch   9 |   360/ 1389 batches | lr 1.07 | ms/batch 20.00 | loss  4.41 | ppl    81.96
| epoch   9 |   370/ 1389 batches | lr 1.07 | ms/batch 20.33 | loss  4.48 | ppl    87.90
| epoch   9 |   380/ 1389 batches | lr 1.07 | ms/batch 20.46 | loss  4.50 | ppl    89.81
| epoch   9 |   390/ 1389 batches | lr 1.07 | ms/batch 20.33 | loss  4.55 | ppl    94.67
| epoch   9 |   400/ 1389 batches | lr 1.07 | ms/batch 20.16 | loss  4.40 | ppl    81.26
| epoch   9 |   410/ 1389 batches | lr 1.07 | ms/batch 20.23 | loss  4.39 | ppl    80.57
| epoch   9 |   420/ 1389 batches | lr 1.07 | ms/batch 20.24 | loss  4.36 | ppl    78.25
| epoch   9 |   430/ 1389 batches | lr 1.07 | ms/batch 20.28 | loss  4.30 | ppl    73.71
| epoch   9 |   440/ 1389 batches | lr 1.07 | ms/batch 20.20 | loss  4.38 | ppl    79.65
| epoch   9 |   450/ 1389 batches | lr 1.07 | ms/batch 20.21 | loss  4.38 | ppl    80.10
| epoch   9 |   460/ 1389 batches | lr 1.07 | ms/batch 20.39 | loss  4.42 | ppl    82.76
| epoch   9 |   470/ 1389 batches | lr 1.07 | ms/batch 20.21 | loss  4.50 | ppl    89.72
| epoch   9 |   480/ 1389 batches | lr 1.07 | ms/batch 20.37 | loss  4.46 | ppl    86.78
| epoch   9 |   490/ 1389 batches | lr 1.07 | ms/batch 20.16 | loss  4.32 | ppl    74.87
| epoch   9 |   500/ 1389 batches | lr 1.07 | ms/batch 20.32 | loss  4.35 | ppl    77.74
| epoch   9 |   510/ 1389 batches | lr 1.07 | ms/batch 20.14 | loss  4.20 | ppl    67.01
| epoch   9 |   520/ 1389 batches | lr 1.06 | ms/batch 20.37 | loss  4.32 | ppl    75.24
| epoch   9 |   530/ 1389 batches | lr 1.06 | ms/batch 20.31 | loss  4.36 | ppl    78.55
| epoch   9 |   540/ 1389 batches | lr 1.06 | ms/batch 20.21 | loss  4.34 | ppl    76.42
| epoch   9 |   550/ 1389 batches | lr 1.06 | ms/batch 20.56 | loss  4.27 | ppl    71.43
| epoch   9 |   560/ 1389 batches | lr 1.06 | ms/batch 19.92 | loss  4.35 | ppl    77.57
| epoch   9 |   570/ 1389 batches | lr 1.06 | ms/batch 20.89 | loss  4.38 | ppl    79.68
| epoch   9 |   580/ 1389 batches | lr 1.06 | ms/batch 19.93 | loss  4.48 | ppl    87.97
| epoch   9 |   590/ 1389 batches | lr 1.06 | ms/batch 19.95 | loss  4.39 | ppl    80.89
| epoch   9 |   600/ 1389 batches | lr 1.06 | ms/batch 20.23 | loss  4.30 | ppl    73.70
| epoch   9 |   610/ 1389 batches | lr 1.06 | ms/batch 20.60 | loss  4.31 | ppl    74.34
| epoch   9 |   620/ 1389 batches | lr 1.06 | ms/batch 20.42 | loss  4.33 | ppl    76.21
| epoch   9 |   630/ 1389 batches | lr 1.06 | ms/batch 19.72 | loss  4.27 | ppl    71.38
| epoch   9 |   640/ 1389 batches | lr 1.06 | ms/batch 20.80 | loss  4.32 | ppl    75.13
| epoch   9 |   650/ 1389 batches | lr 1.06 | ms/batch 19.81 | loss  4.35 | ppl    77.67
| epoch   9 |   660/ 1389 batches | lr 1.06 | ms/batch 20.34 | loss  4.38 | ppl    79.94
| epoch   9 |   670/ 1389 batches | lr 1.06 | ms/batch 20.20 | loss  4.38 | ppl    79.86
| epoch   9 |   680/ 1389 batches | lr 1.06 | ms/batch 20.27 | loss  4.31 | ppl    74.23
| epoch   9 |   690/ 1389 batches | lr 1.06 | ms/batch 20.77 | loss  4.20 | ppl    66.94
| epoch   9 |   700/ 1389 batches | lr 1.06 | ms/batch 20.26 | loss  4.23 | ppl    68.53
| epoch   9 |   710/ 1389 batches | lr 1.06 | ms/batch 20.05 | loss  4.30 | ppl    73.81
| epoch   9 |   720/ 1389 batches | lr 1.06 | ms/batch 20.14 | loss  4.32 | ppl    75.40
| epoch   9 |   730/ 1389 batches | lr 1.06 | ms/batch 20.24 | loss  4.30 | ppl    73.43
| epoch   9 |   740/ 1389 batches | lr 1.06 | ms/batch 20.08 | loss  4.33 | ppl    75.79
| epoch   9 |   750/ 1389 batches | lr 1.05 | ms/batch 20.33 | loss  4.24 | ppl    69.65
| epoch   9 |   760/ 1389 batches | lr 1.05 | ms/batch 20.11 | loss  4.41 | ppl    82.06
| epoch   9 |   770/ 1389 batches | lr 1.05 | ms/batch 20.20 | loss  4.40 | ppl    81.22
| epoch   9 |   780/ 1389 batches | lr 1.05 | ms/batch 20.31 | loss  4.31 | ppl    74.11
| epoch   9 |   790/ 1389 batches | lr 1.05 | ms/batch 20.34 | loss  4.23 | ppl    69.03
| epoch   9 |   800/ 1389 batches | lr 1.05 | ms/batch 20.22 | loss  4.36 | ppl    78.55
| epoch   9 |   810/ 1389 batches | lr 1.05 | ms/batch 20.30 | loss  4.35 | ppl    77.70
| epoch   9 |   820/ 1389 batches | lr 1.05 | ms/batch 20.17 | loss  4.33 | ppl    76.30
| epoch   9 |   830/ 1389 batches | lr 1.05 | ms/batch 20.67 | loss  4.25 | ppl    70.15
| epoch   9 |   840/ 1389 batches | lr 1.05 | ms/batch 19.93 | loss  4.19 | ppl    66.20
| epoch   9 |   850/ 1389 batches | lr 1.05 | ms/batch 20.26 | loss  4.24 | ppl    69.33
| epoch   9 |   860/ 1389 batches | lr 1.05 | ms/batch 20.29 | loss  4.29 | ppl    72.74
| epoch   9 |   870/ 1389 batches | lr 1.05 | ms/batch 20.12 | loss  4.41 | ppl    82.10
| epoch   9 |   880/ 1389 batches | lr 1.05 | ms/batch 20.35 | loss  4.25 | ppl    70.22
| epoch   9 |   890/ 1389 batches | lr 1.05 | ms/batch 20.23 | loss  4.21 | ppl    67.68
| epoch   9 |   900/ 1389 batches | lr 1.05 | ms/batch 20.21 | loss  4.35 | ppl    77.65
| epoch   9 |   910/ 1389 batches | lr 1.05 | ms/batch 20.40 | loss  4.34 | ppl    76.53
| epoch   9 |   920/ 1389 batches | lr 1.05 | ms/batch 20.21 | loss  4.26 | ppl    71.06
| epoch   9 |   930/ 1389 batches | lr 1.05 | ms/batch 20.41 | loss  4.43 | ppl    83.55
| epoch   9 |   940/ 1389 batches | lr 1.05 | ms/batch 20.48 | loss  4.36 | ppl    78.34
| epoch   9 |   950/ 1389 batches | lr 1.05 | ms/batch 20.00 | loss  4.28 | ppl    72.56
| epoch   9 |   960/ 1389 batches | lr 1.05 | ms/batch 20.42 | loss  4.27 | ppl    71.74
| epoch   9 |   970/ 1389 batches | lr 1.04 | ms/batch 20.10 | loss  4.22 | ppl    68.28
| epoch   9 |   980/ 1389 batches | lr 1.04 | ms/batch 20.25 | loss  4.23 | ppl    68.38
| epoch   9 |   990/ 1389 batches | lr 1.04 | ms/batch 20.26 | loss  4.33 | ppl    75.71
| epoch   9 |  1000/ 1389 batches | lr 1.04 | ms/batch 20.26 | loss  4.34 | ppl    76.75
| epoch   9 |  1010/ 1389 batches | lr 1.04 | ms/batch 20.28 | loss  4.30 | ppl    73.87
| epoch   9 |  1020/ 1389 batches | lr 1.04 | ms/batch 20.29 | loss  4.25 | ppl    70.19
| epoch   9 |  1030/ 1389 batches | lr 1.04 | ms/batch 20.34 | loss  4.15 | ppl    63.48
| epoch   9 |  1040/ 1389 batches | lr 1.04 | ms/batch 20.20 | loss  4.20 | ppl    66.60
| epoch   9 |  1050/ 1389 batches | lr 1.04 | ms/batch 20.35 | loss  4.07 | ppl    58.29
| epoch   9 |  1060/ 1389 batches | lr 1.04 | ms/batch 20.03 | loss  4.14 | ppl    62.88
| epoch   9 |  1070/ 1389 batches | lr 1.04 | ms/batch 20.36 | loss  4.30 | ppl    73.66
| epoch   9 |  1080/ 1389 batches | lr 1.04 | ms/batch 20.37 | loss  4.21 | ppl    67.31
| epoch   9 |  1090/ 1389 batches | lr 1.04 | ms/batch 20.07 | loss  4.30 | ppl    73.86
| epoch   9 |  1100/ 1389 batches | lr 1.04 | ms/batch 20.51 | loss  4.26 | ppl    71.12
| epoch   9 |  1110/ 1389 batches | lr 1.04 | ms/batch 20.34 | loss  4.43 | ppl    84.18
| epoch   9 |  1120/ 1389 batches | lr 1.04 | ms/batch 20.03 | loss  4.26 | ppl    70.68
| epoch   9 |  1130/ 1389 batches | lr 1.04 | ms/batch 20.04 | loss  4.32 | ppl    75.01
| epoch   9 |  1140/ 1389 batches | lr 1.04 | ms/batch 20.26 | loss  4.30 | ppl    73.37
| epoch   9 |  1150/ 1389 batches | lr 1.04 | ms/batch 20.43 | loss  4.36 | ppl    77.89
| epoch   9 |  1160/ 1389 batches | lr 1.04 | ms/batch 20.06 | loss  4.16 | ppl    63.83
| epoch   9 |  1170/ 1389 batches | lr 1.04 | ms/batch 20.39 | loss  4.22 | ppl    68.33
| epoch   9 |  1180/ 1389 batches | lr 1.04 | ms/batch 20.18 | loss  4.33 | ppl    75.86
| epoch   9 |  1190/ 1389 batches | lr 1.04 | ms/batch 20.20 | loss  4.23 | ppl    68.46
| epoch   9 |  1200/ 1389 batches | lr 1.04 | ms/batch 20.26 | loss  4.40 | ppl    81.75
| epoch   9 |  1210/ 1389 batches | lr 1.03 | ms/batch 20.29 | loss  4.46 | ppl    86.82
| epoch   9 |  1220/ 1389 batches | lr 1.03 | ms/batch 20.20 | loss  4.23 | ppl    68.72
| epoch   9 |  1230/ 1389 batches | lr 1.03 | ms/batch 20.34 | loss  4.26 | ppl    70.83
| epoch   9 |  1240/ 1389 batches | lr 1.03 | ms/batch 20.60 | loss  4.25 | ppl    70.16
| epoch   9 |  1250/ 1389 batches | lr 1.03 | ms/batch 19.94 | loss  4.28 | ppl    72.46
| epoch   9 |  1260/ 1389 batches | lr 1.03 | ms/batch 20.43 | loss  4.42 | ppl    82.86
| epoch   9 |  1270/ 1389 batches | lr 1.03 | ms/batch 19.93 | loss  4.30 | ppl    74.00
| epoch   9 |  1280/ 1389 batches | lr 1.03 | ms/batch 20.31 | loss  4.19 | ppl    65.83
| epoch   9 |  1290/ 1389 batches | lr 1.03 | ms/batch 20.26 | loss  4.24 | ppl    69.26
| epoch   9 |  1300/ 1389 batches | lr 1.03 | ms/batch 20.46 | loss  4.28 | ppl    72.22
| epoch   9 |  1310/ 1389 batches | lr 1.03 | ms/batch 20.31 | loss  4.20 | ppl    66.91
| epoch   9 |  1320/ 1389 batches | lr 1.03 | ms/batch 20.17 | loss  4.33 | ppl    75.98
| epoch   9 |  1330/ 1389 batches | lr 1.03 | ms/batch 20.26 | loss  4.31 | ppl    74.47
| epoch   9 |  1340/ 1389 batches | lr 1.03 | ms/batch 20.31 | loss  4.35 | ppl    77.18
| epoch   9 |  1350/ 1389 batches | lr 1.03 | ms/batch 20.13 | loss  4.31 | ppl    74.53
| epoch   9 |  1360/ 1389 batches | lr 1.03 | ms/batch 20.23 | loss  4.30 | ppl    73.87
| epoch   9 |  1370/ 1389 batches | lr 1.03 | ms/batch 20.21 | loss  4.22 | ppl    68.16
| epoch   9 |  1380/ 1389 batches | lr 1.03 | ms/batch 20.48 | loss  4.24 | ppl    69.18
-----------------------------------------------------------------------------------------
| end of epoch   9 | time: 29.64s | valid loss  4.77 | valid ppl   118.02
-----------------------------------------------------------------------------------------
| epoch  10 |    10/ 1389 batches | lr 1.03 | ms/batch 21.57 | loss  4.71 | ppl   111.15
| epoch  10 |    20/ 1389 batches | lr 1.03 | ms/batch 20.12 | loss  4.27 | ppl    71.84
| epoch  10 |    30/ 1389 batches | lr 1.03 | ms/batch 20.51 | loss  4.29 | ppl    72.88
| epoch  10 |    40/ 1389 batches | lr 1.03 | ms/batch 19.98 | loss  4.33 | ppl    75.96
| epoch  10 |    50/ 1389 batches | lr 1.03 | ms/batch 20.13 | loss  4.30 | ppl    73.84
| epoch  10 |    60/ 1389 batches | lr 1.02 | ms/batch 20.22 | loss  4.30 | ppl    73.41
| epoch  10 |    70/ 1389 batches | lr 1.02 | ms/batch 20.46 | loss  4.20 | ppl    66.96
| epoch  10 |    80/ 1389 batches | lr 1.02 | ms/batch 20.36 | loss  4.34 | ppl    76.70
| epoch  10 |    90/ 1389 batches | lr 1.02 | ms/batch 20.16 | loss  4.38 | ppl    79.50
| epoch  10 |   100/ 1389 batches | lr 1.02 | ms/batch 20.06 | loss  4.36 | ppl    78.12
| epoch  10 |   110/ 1389 batches | lr 1.02 | ms/batch 20.32 | loss  4.33 | ppl    75.66
| epoch  10 |   120/ 1389 batches | lr 1.02 | ms/batch 20.38 | loss  4.19 | ppl    66.00
| epoch  10 |   130/ 1389 batches | lr 1.02 | ms/batch 20.05 | loss  4.26 | ppl    70.53
| epoch  10 |   140/ 1389 batches | lr 1.02 | ms/batch 20.32 | loss  4.34 | ppl    77.02
| epoch  10 |   150/ 1389 batches | lr 1.02 | ms/batch 20.24 | loss  4.35 | ppl    77.62
| epoch  10 |   160/ 1389 batches | lr 1.02 | ms/batch 20.74 | loss  4.35 | ppl    77.82
| epoch  10 |   170/ 1389 batches | lr 1.02 | ms/batch 20.08 | loss  4.33 | ppl    75.62
| epoch  10 |   180/ 1389 batches | lr 1.02 | ms/batch 19.95 | loss  4.36 | ppl    77.96
| epoch  10 |   190/ 1389 batches | lr 1.02 | ms/batch 20.47 | loss  4.35 | ppl    77.84
| epoch  10 |   200/ 1389 batches | lr 1.02 | ms/batch 19.80 | loss  4.21 | ppl    67.45
| epoch  10 |   210/ 1389 batches | lr 1.02 | ms/batch 20.27 | loss  4.25 | ppl    70.38
| epoch  10 |   220/ 1389 batches | lr 1.02 | ms/batch 20.33 | loss  4.31 | ppl    74.72
| epoch  10 |   230/ 1389 batches | lr 1.02 | ms/batch 20.24 | loss  4.37 | ppl    78.83
| epoch  10 |   240/ 1389 batches | lr 1.02 | ms/batch 20.21 | loss  4.36 | ppl    77.99
| epoch  10 |   250/ 1389 batches | lr 1.02 | ms/batch 20.31 | loss  4.21 | ppl    67.15
| epoch  10 |   260/ 1389 batches | lr 1.02 | ms/batch 20.27 | loss  4.29 | ppl    72.85
| epoch  10 |   270/ 1389 batches | lr 1.02 | ms/batch 20.25 | loss  4.30 | ppl    73.87
| epoch  10 |   280/ 1389 batches | lr 1.02 | ms/batch 20.28 | loss  4.24 | ppl    69.18
| epoch  10 |   290/ 1389 batches | lr 1.02 | ms/batch 20.16 | loss  4.30 | ppl    73.88
| epoch  10 |   300/ 1389 batches | lr 1.02 | ms/batch 20.29 | loss  4.39 | ppl    80.98
| epoch  10 |   310/ 1389 batches | lr 1.01 | ms/batch 20.33 | loss  4.25 | ppl    70.37
| epoch  10 |   320/ 1389 batches | lr 1.01 | ms/batch 20.28 | loss  4.33 | ppl    75.64
| epoch  10 |   330/ 1389 batches | lr 1.01 | ms/batch 20.14 | loss  4.32 | ppl    75.15
| epoch  10 |   340/ 1389 batches | lr 1.01 | ms/batch 20.37 | loss  4.33 | ppl    75.92
| epoch  10 |   350/ 1389 batches | lr 1.01 | ms/batch 20.16 | loss  4.28 | ppl    72.57
| epoch  10 |   360/ 1389 batches | lr 1.01 | ms/batch 20.24 | loss  4.34 | ppl    76.42
| epoch  10 |   370/ 1389 batches | lr 1.01 | ms/batch 20.36 | loss  4.41 | ppl    82.46
| epoch  10 |   380/ 1389 batches | lr 1.01 | ms/batch 20.12 | loss  4.44 | ppl    85.00
| epoch  10 |   390/ 1389 batches | lr 1.01 | ms/batch 20.62 | loss  4.50 | ppl    89.58
| epoch  10 |   400/ 1389 batches | lr 1.01 | ms/batch 20.02 | loss  4.35 | ppl    77.39
| epoch  10 |   410/ 1389 batches | lr 1.01 | ms/batch 20.30 | loss  4.32 | ppl    75.44
| epoch  10 |   420/ 1389 batches | lr 1.01 | ms/batch 20.25 | loss  4.29 | ppl    73.30
| epoch  10 |   430/ 1389 batches | lr 1.01 | ms/batch 20.28 | loss  4.24 | ppl    69.56
| epoch  10 |   440/ 1389 batches | lr 1.01 | ms/batch 20.16 | loss  4.32 | ppl    75.56
| epoch  10 |   450/ 1389 batches | lr 1.01 | ms/batch 20.34 | loss  4.31 | ppl    74.26
| epoch  10 |   460/ 1389 batches | lr 1.01 | ms/batch 20.23 | loss  4.35 | ppl    77.72
| epoch  10 |   470/ 1389 batches | lr 1.01 | ms/batch 20.36 | loss  4.44 | ppl    84.80
| epoch  10 |   480/ 1389 batches | lr 1.01 | ms/batch 20.38 | loss  4.40 | ppl    81.22
| epoch  10 |   490/ 1389 batches | lr 1.01 | ms/batch 20.17 | loss  4.26 | ppl    70.56
| epoch  10 |   500/ 1389 batches | lr 1.01 | ms/batch 20.30 | loss  4.31 | ppl    74.74
| epoch  10 |   510/ 1389 batches | lr 1.01 | ms/batch 20.53 | loss  4.14 | ppl    62.54
| epoch  10 |   520/ 1389 batches | lr 1.01 | ms/batch 20.24 | loss  4.27 | ppl    71.41
| epoch  10 |   530/ 1389 batches | lr 1.01 | ms/batch 20.01 | loss  4.29 | ppl    73.26
| epoch  10 |   540/ 1389 batches | lr 1.01 | ms/batch 20.37 | loss  4.29 | ppl    72.95
| epoch  10 |   550/ 1389 batches | lr 1.01 | ms/batch 20.47 | loss  4.20 | ppl    66.66
| epoch  10 |   560/ 1389 batches | lr 1.01 | ms/batch 20.34 | loss  4.29 | ppl    72.61
| epoch  10 |   570/ 1389 batches | lr 1.00 | ms/batch 20.26 | loss  4.32 | ppl    74.83
| epoch  10 |   580/ 1389 batches | lr 1.00 | ms/batch 19.96 | loss  4.41 | ppl    81.91
| epoch  10 |   590/ 1389 batches | lr 1.00 | ms/batch 20.11 | loss  4.33 | ppl    75.99
| epoch  10 |   600/ 1389 batches | lr 1.00 | ms/batch 20.33 | loss  4.23 | ppl    68.71
| epoch  10 |   610/ 1389 batches | lr 1.00 | ms/batch 20.47 | loss  4.25 | ppl    69.86
| epoch  10 |   620/ 1389 batches | lr 1.00 | ms/batch 20.40 | loss  4.27 | ppl    71.38
| epoch  10 |   630/ 1389 batches | lr 1.00 | ms/batch 19.82 | loss  4.20 | ppl    66.83
| epoch  10 |   640/ 1389 batches | lr 1.00 | ms/batch 20.56 | loss  4.26 | ppl    70.48
| epoch  10 |   650/ 1389 batches | lr 1.00 | ms/batch 20.03 | loss  4.30 | ppl    74.04
| epoch  10 |   660/ 1389 batches | lr 1.00 | ms/batch 20.20 | loss  4.32 | ppl    75.06
| epoch  10 |   670/ 1389 batches | lr 1.00 | ms/batch 20.54 | loss  4.31 | ppl    74.08
| epoch  10 |   680/ 1389 batches | lr 1.00 | ms/batch 20.02 | loss  4.25 | ppl    69.95
| epoch  10 |   690/ 1389 batches | lr 1.00 | ms/batch 20.41 | loss  4.16 | ppl    63.95
| epoch  10 |   700/ 1389 batches | lr 1.00 | ms/batch 20.20 | loss  4.19 | ppl    65.81
| epoch  10 |   710/ 1389 batches | lr 1.00 | ms/batch 20.22 | loss  4.26 | ppl    70.52
| epoch  10 |   720/ 1389 batches | lr 1.00 | ms/batch 20.32 | loss  4.25 | ppl    70.22
| epoch  10 |   730/ 1389 batches | lr 1.00 | ms/batch 20.23 | loss  4.23 | ppl    68.98
| epoch  10 |   740/ 1389 batches | lr 1.00 | ms/batch 20.17 | loss  4.26 | ppl    71.01
| epoch  10 |   750/ 1389 batches | lr 1.00 | ms/batch 20.32 | loss  4.17 | ppl    64.75
| epoch  10 |   760/ 1389 batches | lr 1.00 | ms/batch 20.22 | loss  4.34 | ppl    76.36
| epoch  10 |   770/ 1389 batches | lr 1.00 | ms/batch 20.33 | loss  4.34 | ppl    76.55
| epoch  10 |   780/ 1389 batches | lr 1.00 | ms/batch 20.43 | loss  4.25 | ppl    70.19
| epoch  10 |   790/ 1389 batches | lr 1.00 | ms/batch 20.14 | loss  4.18 | ppl    65.43
| epoch  10 |   800/ 1389 batches | lr 1.00 | ms/batch 20.17 | loss  4.31 | ppl    74.17
| epoch  10 |   810/ 1389 batches | lr 1.00 | ms/batch 20.18 | loss  4.28 | ppl    72.56
| epoch  10 |   820/ 1389 batches | lr 1.00 | ms/batch 20.22 | loss  4.27 | ppl    71.30
| epoch  10 |   830/ 1389 batches | lr 0.99 | ms/batch 20.40 | loss  4.21 | ppl    67.39
| epoch  10 |   840/ 1389 batches | lr 0.99 | ms/batch 20.37 | loss  4.14 | ppl    62.60
| epoch  10 |   850/ 1389 batches | lr 0.99 | ms/batch 20.61 | loss  4.17 | ppl    64.89
| epoch  10 |   860/ 1389 batches | lr 0.99 | ms/batch 19.94 | loss  4.22 | ppl    68.30
| epoch  10 |   870/ 1389 batches | lr 0.99 | ms/batch 20.17 | loss  4.35 | ppl    77.20
| epoch  10 |   880/ 1389 batches | lr 0.99 | ms/batch 20.15 | loss  4.19 | ppl    65.83
| epoch  10 |   890/ 1389 batches | lr 0.99 | ms/batch 20.62 | loss  4.16 | ppl    64.20
| epoch  10 |   900/ 1389 batches | lr 0.99 | ms/batch 20.40 | loss  4.29 | ppl    72.93
| epoch  10 |   910/ 1389 batches | lr 0.99 | ms/batch 19.92 | loss  4.27 | ppl    71.44
| epoch  10 |   920/ 1389 batches | lr 0.99 | ms/batch 20.39 | loss  4.20 | ppl    66.63
| epoch  10 |   930/ 1389 batches | lr 0.99 | ms/batch 20.64 | loss  4.35 | ppl    77.86
| epoch  10 |   940/ 1389 batches | lr 0.99 | ms/batch 19.85 | loss  4.30 | ppl    73.87
| epoch  10 |   950/ 1389 batches | lr 0.99 | ms/batch 20.19 | loss  4.22 | ppl    68.11
| epoch  10 |   960/ 1389 batches | lr 0.99 | ms/batch 20.15 | loss  4.21 | ppl    67.15
| epoch  10 |   970/ 1389 batches | lr 0.99 | ms/batch 20.52 | loss  4.16 | ppl    64.17
| epoch  10 |   980/ 1389 batches | lr 0.99 | ms/batch 19.96 | loss  4.16 | ppl    63.79
| epoch  10 |   990/ 1389 batches | lr 0.99 | ms/batch 20.25 | loss  4.28 | ppl    72.16
| epoch  10 |  1000/ 1389 batches | lr 0.99 | ms/batch 20.73 | loss  4.28 | ppl    72.02
| epoch  10 |  1010/ 1389 batches | lr 0.99 | ms/batch 19.98 | loss  4.25 | ppl    70.00
| epoch  10 |  1020/ 1389 batches | lr 0.99 | ms/batch 20.45 | loss  4.20 | ppl    66.75
| epoch  10 |  1030/ 1389 batches | lr 0.99 | ms/batch 20.22 | loss  4.09 | ppl    59.93
| epoch  10 |  1040/ 1389 batches | lr 0.99 | ms/batch 20.08 | loss  4.14 | ppl    62.88
| epoch  10 |  1050/ 1389 batches | lr 0.99 | ms/batch 20.27 | loss  4.02 | ppl    55.74
| epoch  10 |  1060/ 1389 batches | lr 0.99 | ms/batch 20.14 | loss  4.08 | ppl    59.25
| epoch  10 |  1070/ 1389 batches | lr 0.99 | ms/batch 20.52 | loss  4.25 | ppl    70.32
| epoch  10 |  1080/ 1389 batches | lr 0.99 | ms/batch 20.61 | loss  4.15 | ppl    63.55
| epoch  10 |  1090/ 1389 batches | lr 0.99 | ms/batch 19.83 | loss  4.24 | ppl    69.27
| epoch  10 |  1100/ 1389 batches | lr 0.98 | ms/batch 20.18 | loss  4.21 | ppl    67.41
| epoch  10 |  1110/ 1389 batches | lr 0.98 | ms/batch 20.19 | loss  4.36 | ppl    78.18
| epoch  10 |  1120/ 1389 batches | lr 0.98 | ms/batch 20.77 | loss  4.21 | ppl    67.24
| epoch  10 |  1130/ 1389 batches | lr 0.98 | ms/batch 19.84 | loss  4.27 | ppl    71.43
| epoch  10 |  1140/ 1389 batches | lr 0.98 | ms/batch 20.44 | loss  4.25 | ppl    69.84
| epoch  10 |  1150/ 1389 batches | lr 0.98 | ms/batch 20.14 | loss  4.30 | ppl    73.91
| epoch  10 |  1160/ 1389 batches | lr 0.98 | ms/batch 20.25 | loss  4.09 | ppl    59.96
| epoch  10 |  1170/ 1389 batches | lr 0.98 | ms/batch 20.58 | loss  4.17 | ppl    64.87
| epoch  10 |  1180/ 1389 batches | lr 0.98 | ms/batch 20.45 | loss  4.27 | ppl    71.74
| epoch  10 |  1190/ 1389 batches | lr 0.98 | ms/batch 19.79 | loss  4.17 | ppl    64.47
| epoch  10 |  1200/ 1389 batches | lr 0.98 | ms/batch 20.20 | loss  4.33 | ppl    75.96
| epoch  10 |  1210/ 1389 batches | lr 0.98 | ms/batch 20.15 | loss  4.40 | ppl    81.65
| epoch  10 |  1220/ 1389 batches | lr 0.98 | ms/batch 20.70 | loss  4.18 | ppl    65.44
| epoch  10 |  1230/ 1389 batches | lr 0.98 | ms/batch 20.09 | loss  4.21 | ppl    67.29
| epoch  10 |  1240/ 1389 batches | lr 0.98 | ms/batch 20.35 | loss  4.20 | ppl    66.65
| epoch  10 |  1250/ 1389 batches | lr 0.98 | ms/batch 20.18 | loss  4.23 | ppl    68.73
| epoch  10 |  1260/ 1389 batches | lr 0.98 | ms/batch 20.38 | loss  4.35 | ppl    77.20
| epoch  10 |  1270/ 1389 batches | lr 0.98 | ms/batch 20.33 | loss  4.23 | ppl    68.61
| epoch  10 |  1280/ 1389 batches | lr 0.98 | ms/batch 20.10 | loss  4.14 | ppl    62.94
